15,41,12897.5,12901.75,12895.25,12901.25,562,0.34507832,0.49319333,-0.14811501
15,42,12901.5,12901.5,12894.5,12900.25,495,0.27830543,0.38574938,-0.10744395
15,43,12900.5,12905.75,12899,12905,582,0.49406335,0.43990637,0.05415698
15,44,12905.25,12905.25,12893.5,12893.5,730,-0.0161114,0.21189748,-0.22800888
15,45,12893.5,12894.75,12887,12890.75,1016,-0.53723397,-0.16266824,-0.37456573
15,46,12890.75,12895.75,12889.75,12892.75,499,-0.78446413,-0.47356619,-0.31089794
15,47,12893.5,12895.75,12889.75,12895,556,-0.81578881,-0.6446775,-0.17111131
15,48,12894.25,12900.25,12891,12896.5,589,-0.73444651,-0.689562,-0.0448845
15,49,12896.25,12896.75,12890.25,12891.75,509,-0.92940721,-0.80948461,-0.1199226
15,50,12892,12895.75,12884.25,12886.25,745,-1.36035846,-1.08492153,-0.27543693
15,51,12886.25,12886.5,12862.5,12863,3268,-2.95898586,-2.0219537,-0.93703217
15,52,12863,12873,12860.75,12871.5,1473,-3.55325353,-2.78760361,-0.76564992
15,53,12871.5,12874.5,12869.5,12873,678,-3.81271212,-3.30015787,-0.51255425
15,54,12873,12877.5,12873,12874.25,857,-3.84078561,-3.57047174,-0.27031387
15,55,12874,12875.75,12852,12856.5,2807,-4.78211582,-4.17629378,-0.60582204
15,56,12856.25,12859,12840.25,12842.25,2622,-6.15699732,-5.16664555,-0.99035177
15,57,12842.5,12848.5,12839.75,12847.25,1550,-6.71726481,-5.94195518,-0.77530963
15,58,12847.25,12851.25,12843.75,12844.5,1105,-7.1219503,-6.53195274,-0.58999756
15,59,12844,12854,12841.5,12853.25,1632,-6.75264672,-6.64229973,-0.11034699
16,00,12853.5,12900.5,12852.25,12899,5587,-3.73535787,-5.1888288,1.45347093
16,01,12898.75,12901.5,12884.5,12887.5,2869,-2.14376794,-3.66629837,1.52253043
16,02,12887.25,12897,12886.75,12889.25,767,-0.85618043,-2.2612394,1.40505897
16,03,12889,12894.25,12882.75,12882.75,594,-0.28424436,-1.27274188,0.98849752
16,04,12883.25,12889,12882.25,12885.25,460,0.27371543,-0.49951322,0.77322865
16,05,12885.75,12889,12885.25,12887.5,281,0.79478402,0.1476354,0.64714862
16,06,12887,12888.75,12886.25,12887.75,312,1.16396303,0.65579921,0.50816382
16,07,12887.25,12887.75,12883.5,12884.5,201,1.21714884,0.93647403,0.28067481
16,08,12884.25,12884.5,12881,12882.5,192,1.11392621,1.02520012,0.08872609
16,09,12882.25,12886.75,12881,12884.25,353,1.11414351,1.06967181,0.04447169
16,10,12884.25,12885.5,12884,12885,106,1.13159126,1.10063154,0.03095972
16,11,12885,12886,12883,12885.5,121,1.14677338,1.12370246,0.02307092
16,12,12886,12887.75,12885.25,12887.75,98,1.25942027,1.19156136,0.06785891
16,13,12887.75,12888.75,12886.5,12888.5,107,1.35405565,1.27280851,0.08124714
16,14,12888,12895.75,12888,12895.25,368,1.77455472,1.52368161,0.2508731
