16,5,12885.75,12889,12885.25,12887.5,281,12879.77415502
16,6,12887,12888.75,12886.25,12887.75,312,12880.49317960
16,7,12887.25,12887.75,12883.5,12884.5,201,12880.82195918
16,8,12884.25,12884.5,12881,12882.5,192,12880.95688531
16,9,12882.25,12886.75,12881,12884.25,353,12881.27270416
16,10,12884.25,12885.5,12884,12885,106,12881.61385186
16,11,12885,12886,12883,12885.5,121,12881.96835191
16,12,12886,12887.75,12885.25,12887.75,98,12882.51106671
16,13,12887.75,12888.75,12886.5,12888.5,107,12883.05568856
16,14,12888,12895.75,12888,12895.25,368,12884.22065752
