15,34,12908.75,12909.50,12902.50,12903.75,1357,12910.09859804,12899.40000000,12888.70140196
15,35,12903.50,12904.75,12898.25,12901.50,0851,12909.03493896,12899.00000000,12888.96506104
15,36,12901.25,12911.00,12900.75,12909.75,0857,12912.04944736,12900.17500000,12888.30055264
15,37,12909.25,12914.50,12902.75,12904.25,0991,12911.20928026,12901.67500000,12892.14071974
15,38,12903.75,12905.25,12897.50,12899.25,0907,12910.74349466,12902.10000000,12893.45650534
15,39,12899.00,12901.00,12891.00,12898.00,1387,12910.39361202,12902.32500000,12894.25638798
15,40,12898.00,12905.00,12892.50,12897.00,1581,12910.30358752,12902.37500000,12894.44641248
15,41,12897.50,12901.75,12895.25,12901.25,0562,12910.29103268,12902.35000000,12894.40896732
15,42,12901.50,12901.50,12894.50,12900.25,0495,12910.29070775,12902.32500000,12894.35929225
15,43,12900.50,12905.75,12899.00,12905.00,0582,12909.20069441,12902.00000000,12894.79930559
15,44,12905.25,12905.25,12893.50,12893.50,0730,12909.65385361,12900.97500000,12892.29614639
15,45,12893.50,12894.75,12887.00,12890.75,1016,12910.50235823,12899.90000000,12889.29764177
15,46,12890.75,12895.75,12889.75,12892.75,0499,12907.28240056,12898.20000000,12889.11759944
15,47,12893.50,12895.75,12889.75,12895.00,0556,12905.55283184,12897.27500000,12888.99716816
15,48,12894.25,12900.25,12891.00,12896.50,0589,12905.17924202,12897.00000000,12888.82075798
15,49,12896.25,12896.75,12890.25,12891.75,0509,12905.09064685,12896.37500000,12887.65935315
15,50,12892.00,12895.75,12884.25,12886.25,0745,12905.89197810,12895.30000000,12884.70802190
15,51,12886.25,12886.50,12862.50,12863.00,3268,12912.84840637,12891.47500000,12870.10159363
15,52,12863.00,12873.00,12860.75,12871.50,1473,12912.10659482,12888.60000000,12865.09340518
15,53,12871.50,12874.50,12869.50,12873.00,0678,12907.79106965,12885.40000000,12863.00893035
15,54,12873.00,12877.50,12873.00,12874.25,0857,12906.05867773,12883.47500000,12860.89132227
15,55,12874.00,12875.75,12852.00,12856.50,2807,12907.12378806,12880.05000000,12852.97621194
15,56,12856.25,12859.00,12840.25,12842.25,2622,12908.73425559,12875.00000000,12841.26574441
15,57,12842.50,12848.50,12839.75,12847.25,1550,12904.79120459,12870.22500000,12835.65879541
15,58,12847.25,12851.25,12843.75,12844.50,1105,12897.81558554,12865.02500000,12832.23441446
